_ - id	_ - year	_ - title	_ - termName	_ - termYear	_ - component	_ - externalCourseId	_ - subjectDescription	_ - classAcademicOrgDescription
77826	2011	Buildings, Texts, and Contexts	Spring	2011	Lecture	200251	History and Theory	Architecture
189658	2010	Buildings, Texts, and Contexts	Spring	2010	Lecture	200251	History and Theory	Architecture
190392	2003	Buildings, Texts, and Contexts	Spring	2003	Lecture	200251	History and Theory	Architecture
248996	2002	Buildings, Texts, and Contexts	Spring	2002	Lecture	200251	History and Theory	Architecture
259289	2009	Buildings, Texts, and Contexts	Spring	2009	Lecture	200251	History and Theory	Architecture
245782	1994.5	History of Housing Reform in the U.S.	Fall	1994	Seminar	200251	History and Theory	Urban Planning and Design
301441	2008	Buildings, Texts, and Contexts	Spring	2008	Lecture	200251	History and Theory	Architecture
389921	2005	Buildings, Texts, and Contexts	Spring	2005	Lecture	200251	History and Theory	Architecture
54907	2005	Buildings, Texts, and Contexts	Spring	2005	Lecture	200252	History and Theory	Architecture
126353	2004	Buildings, Texts, and Contexts	Spring	2004	Lecture	200252	History and Theory	Architecture
141664	2008	Buildings, Texts, and Contexts	Spring	2008	Lecture	200252	History and Theory	Architecture
220349	2007	Buildings, Texts, and Contexts	Spring	2007	Lecture	200252	History and Theory	Architecture
242667	2010	Buildings, Texts, and Contexts	Spring	2010	Lecture	200252	History and Theory	Architecture
272066	2009	Buildings, Texts, and Contexts	Spring	2009	Lecture	200252	History and Theory	Architecture
305561	2011	Buildings, Texts, and Contexts	Spring	2011	Lecture	200252	History and Theory	Architecture
329861	2002	Buildings, Texts, and Contexts	Spring	2002	Lecture	200252	History and Theory	Architecture
383192	2003	Buildings, Texts, and Contexts	Spring	2003	Lecture	200252	History and Theory	Architecture
395974	2006	Buildings, Texts, and Contexts	Spring	2006	Lecture	200252	History and Theory	Architecture
45894	2010.5	Buildings, Texts, and Contexts	Fall	2010	Lecture	200253	History and Theory	Architecture
154309	2004.5	Buildings, Texts, and Contexts	Fall	2004	Lecture	200253	History and Theory	Architecture
133097	2008.5	Buildings, Texts, and Contexts	Fall	2008	Lecture	200253	History and Theory	Architecture
168765	2002.5	Buildings, Texts, and Contexts	Fall	2002	Lecture	200253	History and Theory	Architecture
227965	2007.5	Buildings, Texts, and Contexts Postwar Architecture	Fall	2007	Lecture	200253	History and Theory	Architecture
282278	2006.5	Buildings, Texts, and Contexts	Fall	2006	Lecture	200253	History and Theory	Architecture
348752	2005.5	Buildings, Texts, and Contexts	Fall	2005	Lecture	200253	History and Theory	Architecture
355978	2009.5	Buildings, Texts, and Contexts	Fall	2009	Lecture	200253	History and Theory	Architecture
342896	2003.5	Buildings, Texts, and Contexts	Fall	2003	Lecture	200253	History and Theory	Architecture
55229	2003.5	Buildings, Texts, and Contexts	Fall	2003	Lecture	200254	History and Theory	Architecture
76001	2010.5	Buildings, Texts, and Contexts	Fall	2010	Lecture	200254	History and Theory	Architecture
157545	2004.5	Buildings, Texts, and Contexts	Fall	2004	Lecture	200254	History and Theory	Architecture
129101	2002.5	Buildings, Texts, and Contexts	Fall	2002	Lecture	200254	History and Theory	Architecture
175875	2008.5	Buildings, Texts, and Contexts	Fall	2008	Lecture	200254	History and Theory	Architecture
198909	2006.5	Buildings, Texts, and Contexts	Fall	2006	Lecture	200254	History and Theory	Architecture
173559	2009.5	Buildings, Texts, and Contexts	Fall	2009	Lecture	200254	History and Theory	Architecture
267049	2007.5	Buildings, Texts, and Contexts	Fall	2007	Lecture	200254	History and Theory	Architecture
336408	2005.5	Buildings, Texts, and Contexts	Fall	2005	Lecture	200254	History and Theory	Architecture
43418	2019	Buildings, Texts, and Contexts III	Spring	2019	Lecture	200255	History and Theory	Architecture
59274	2012.5	Buildings, Texts, and Contexts III	Fall	2012	Lecture	200255	History and Theory	Architecture
84004	2015.5	Buildings, Texts, and Contexts III: The Tower and the Sphere: Architecture and Modernity	Fall	2015	Lecture	200255	History and Theory	Architecture
105072	2014.5	Buildings, Texts, and Contexts III: Rethinking Architecture	Fall	2014	Lecture	200255	History and Theory	Architecture
156993	2016.5	Buildings, Texts, and Contexts III: The Tower and the Sphere: Architecture and Modernity	Fall	2016	Lecture	200255	History and Theory	Architecture
237727	2011.5	Buildings, Texts, and Contexts III: Architecture in the 20th Century	Fall	2011	Lecture	200255	History and Theory	Architecture
82828	1990.5	Architecture in the 20th Century	Fall	1990	Lecture	200256	History and Theory	Architecture
160849	2000	Technology and the Modern Project	Spring	2000	Lecture	200257	History and Theory	Architecture
44720	1996	Modernization in the Built Environment of the U.S.	Spring	1996	Lecture	200258	History and Theory	Landscape Architecture
59355	2016	Modernization in the Visual United States Environment, 1890-2035	Spring	2016	Lecture	200258	History and Theory	Landscape Architecture
66040	2011	Modernization in the Visual United States Environment, 1890-2035	Spring	2011	Lecture	200258	History and Theory	Landscape Architecture
71913	2009	Modernization in the Visual United States Environment, 1890-2035	Spring	2009	Lecture	200258	History and Theory	Landscape Architecture
106508	2005	Modernization in the Visual United States Environment, 1890-2035	Spring	2005	Lecture	200258	History and Theory	Landscape Architecture
107887	2014	Modernization in the Visual United States Environment, 1890-2035	Spring	2014	Lecture	200258	History and Theory	Landscape Architecture
110817	2010	Modernization in the Visual United States Environment, 1890-2035	Spring	2010	Lecture	200258	History and Theory	Landscape Architecture
149229	2019	Modernization in the Visual United States Environment, 1890-2035	Spring	2019	Lecture	200258	History and Theory	Landscape Architecture
149984	2018	Modernization in the Visual United States Environment, 1890-2035	Spring	2018	Lecture	200258	History and Theory	Landscape Architecture
125929	2004	Modernization in the Visual United States Environment, 1890-2035	Spring	2004	Lecture	200258	History and Theory	Landscape Architecture
136362	1994	Modernization in the Built Environment of the U.S.	Spring	1994	Lecture	200258	History and Theory	Landscape Architecture
172077	2001	Modernization in the Built Environment of the United States: 1890 to 2000	Spring	2001	Lecture	200258	History and Theory	Landscape Architecture
245078	2008	Modernization in the Visual United States Environment, 1890-2035	Spring	2008	Lecture	200258	History and Theory	Landscape Architecture
246207	1998	Modernization in the Built Environment of the U.S.	Spring	1998	Lecture	200258	History and Theory	Landscape Architecture
249787	2003	Modernization in the Visual United States Environment, 1890-2035	Spring	2003	Lecture	200258	History and Theory	Landscape Architecture
290062	2012	Modernization in the Visual United States Environment, 1890-2035	Spring	2012	Lecture	200258	History and Theory	Landscape Architecture
337254	2000	Modernization in the Built Environment of the United States: 1890 to 2000	Spring	2000	Lecture	200258	History and Theory	Landscape Architecture
360151	1993	Modernization in the Built Environment of the U.S.	Spring	1993	Lecture	200258	History and Theory	Landscape Architecture
359548	1995	Modernization in the Built Environment of the U.S.	Spring	1995	Lecture	200258	History and Theory	Landscape Architecture
363418	2017	Modernization in the Visual United States Environment, 1890-2035	Spring	2017	Lecture	200258	History and Theory	Landscape Architecture
372750	1997	Modernization in the Built Environment of the U.S.:  1890 to 2000	Spring	1997	Lecture	200258	History and Theory	Landscape Architecture
388254	1999	Modernization in the Built Environment of the United States: 1890 to 2000	Spring	1999	Lecture	200258	History and Theory	Landscape Architecture
393357	2015	Modernization in the Visual United States Environment, 1890-2035	Spring	2015	Lecture	200258	History and Theory	Landscape Architecture
397662	2007	Modernization in the Visual United States Environment, 1890-2035	Spring	2007	Lecture	200258	History and Theory	Landscape Architecture
51885	1995.5	North American Seacoasts and Landscapes: Discovery to Pres	Fall	1995	Seminar	200259	History and Theory	Landscape Architecture
70610	2002.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2002	Seminar	200259	History and Theory	Landscape Architecture
93676	1994.5	North American Seacoasts and Landscapes: Discovery to Pres	Fall	1994	Seminar	200259	History and Theory	Landscape Architecture
111312	2014.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2014	Seminar	200259	History and Theory	Landscape Architecture
94280	2006.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2006	Seminar	200259	History and Theory	Landscape Architecture
118620	2005.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2005	Seminar	200259	History and Theory	Landscape Architecture
140023	2011.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2011	Seminar	200259	History and Theory	Landscape Architecture
140747	2003.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2003	Seminar	200259	History and Theory	Landscape Architecture
170607	2007.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2007	Seminar	200259	History and Theory	Landscape Architecture
239969	2010.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2010	Seminar	200259	History and Theory	Landscape Architecture
212566	2009.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2009	Seminar	200259	History and Theory	Landscape Architecture
225762	2017.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2017	Seminar	200259	History and Theory	Landscape Architecture
205974	2008.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2008	Seminar	200259	History and Theory	Landscape Architecture
178039	2000.5	North American Seacosts and Landscapes: Discovery Period to the Present	Fall	2000	Seminar	200259	History and Theory	Landscape Architecture
176633	1999.5	North American Seacoasts and Landscapes: Discovery Period to the Present	Fall	1999	Seminar	200259	History and Theory	Landscape Architecture
273465	2004.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2004	Seminar	200259	History and Theory	Landscape Architecture
295528	1998.5	North American Seacoasts and Landscapes: Discovery Period to Present	Fall	1998	Seminar	200259	History and Theory	Landscape Architecture
313720	2016.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2016	Seminar	200259	History and Theory	Landscape Architecture
313454	2018.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2018	Seminar	200259	History and Theory	Landscape Architecture
349010	1996.5	North American Seacoasts and Landscapes: Discovery to Pres	Fall	1996	Seminar	200259	History and Theory	Landscape Architecture
354140	2015.5	North American Seacoasts and Landscapes:  Discovery Period to the Present	Fall	2015	Seminar	200259	History and Theory	Landscape Architecture
364333	1997.5	North American Seacoasts and Landscapes: Discovery to Pres	Fall	1997	Seminar	200259	History and Theory	Landscape Architecture
41185	2007	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2007	Seminar	200260	History and Theory	Landscape Architecture
92217	2017	Adventure and Fantasy Simulation, 1871-2036	Spring	2017	Seminar	200260	History and Theory	Landscape Architecture
157364	2010	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2010	Seminar	200260	History and Theory	Landscape Architecture
129677	2018	Adventure and Fantasy Simulation, 1871-2036	Spring	2018	Seminar	200260	History and Theory	Landscape Architecture
141639	2014	Adventure and Fantasy Simulation, 1871-2036	Spring	2014	Seminar	200260	History and Theory	Landscape Architecture
232923	1998	Adventures & Adventurers: Images & Actualities 1871-2025	Spring	1998	Lecture	200260	History and Theory	Landscape Architecture
194368	2000	Adventure and Adventurers: Images and Actualities, 1871 to 2025	Spring	2000	Lecture	200260	History and Theory	Landscape Architecture
275420	2009	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2009	Seminar	200260	History and Theory	Landscape Architecture
250955	2008	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2008	Seminar	200260	History and Theory	Landscape Architecture
297900	2019	Adventure and Fantasy Simulation, 1871-2036	Spring	2019	Seminar	200260	History and Theory	Landscape Architecture
300531	1999	Adventure and Adventurers: Images and Actualities 1871-2025	Spring	1999	Lecture	200260	History and Theory	Landscape Architecture
280194	2003	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2003	Seminar	200260	History and Theory	Landscape Architecture
299688	2012	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2012	Seminar	200260	History and Theory	Landscape Architecture
322640	1997	Adventures and Adventurers:  Images and Actualities, 1871 to 2025	Spring	1997	Lecture	200260	History and Theory	Landscape Architecture
308431	2011	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2011	Seminar	200260	History and Theory	Landscape Architecture
339888	2004	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2004	Seminar	200260	History and Theory	Landscape Architecture
335726	2015	Adventure and Fantasy Simulation, 1871-2036	Spring	2015	Seminar	200260	History and Theory	Landscape Architecture
348410	2016	Adventure and Fantasy Simulation, 1871-2036	Spring	2016	Seminar	200260	History and Theory	Landscape Architecture
350355	1995	Adventures & Adventurers: Images & Actualities 1871-2025	Spring	1995	Lecture	200260	History and Theory	Landscape Architecture
372258	2005	Adventure and Fantasy Simulation, 1871-2036: Seminar	Spring	2005	Seminar	200260	History and Theory	Landscape Architecture
388687	2001	Adventure and Adventurers: Images and Actualities, 1871 to 2025	Spring	2001	Lecture	200260	History and Theory	Landscape Architecture
389007	1996	Adventures & Adventurers: Images & Actualities 1871-2025	Spring	1996	Lecture	200260	History and Theory	Landscape Architecture
149953	1994.5	Andrea Palladio:  Problems and Approaches	Fall	1994	Seminar	200261	History and Theory	Architecture
122073	1991	Andrea Palladio: Problems and Approaches	Spring	1991	Seminar	200261	History and Theory	Architecture
355523	1995	Urban Models & Domestic Culture in Europe-Late 19th C-WWII	Spring	1995	Lecture	200262	History and Theory	Architecture
48949	1996	Modernity and Architecture in Latin America: 1880-1996	Spring	1996	Lecture	200263	History and Theory	Architecture
82326	1996.5	The Dissolution of the Modern Movement:  1927-1966	Fall	1996	Lecture	200263	History and Theory	Architecture
161083	2000	Reconceptualizing the Modern: 1927-1966	Spring	2000	Lecture	200263	History and Theory	Architecture
197779	1997.5	Reconceptualizing the Modern: 1927-1966	Fall	1997	Lecture	200263	History and Theory	Architecture
200750	1999	Reconceptualizing the Modern: 1927-1966	Spring	1999	Lecture	200263	History and Theory	Architecture
255083	2001.5	Theorizing  Modernism in Architecture	Fall	2001	Lecture	200263	History and Theory	Architecture
82419	1996	Medieval City Planning	Spring	1996	Lecture	200264	History and Theory	Architecture
159131	1997.5	Four Christian (?) Capitals: Rome, Milan, Constantinople, Ravenna, 300-600 A.D.	Fall	1997	Lecture	200264	History and Theory	Architecture
135316	1996.5	Ornament and Decoration in Architecture, 1400-1700: Origins of an Ongoing Debate	Fall	1996	Lecture	200264	History and Theory	Architecture
246241	1993	Ancient Indian Architecture	Spring	1993	Lecture	200264	History and Theory	Urban Planning and Design
241515	1998	Islamic Cities	Spring	1998	Lecture	200265	History and Theory	Urban Planning and Design
75987	1997	Architecture and Construction	Spring	1997	Lecture	200266	History and Theory	Architecture
389333	1998	Modernization and Architecture in Latin America 1880-1998	Spring	1998	Lecture	200266	History and Theory	Architecture
44642	2000	Human Environment Relations	Spring	2000	Seminar	200267	History and Theory	Landscape Architecture
392723	1997.5	Human Environment	Fall	1997	Lecture	200267	History and Theory	Landscape Architecture
296787	1997.5	Japanese Gardens	Fall	1997	Lecture	200268	History and Theory	Landscape Architecture
395022	1997.5	Modernism and Contemporary Issues in Landscape Architecture	Fall	1997	Seminar	200269	History and Theory	Landscape Architecture
382185	2003.5	Modernist Challenges After World War II	Fall	2003	Lecture	200270	History and Theory	Architecture
36955	1999.5	Italian Villas and French Gardens: 1500-1700	Fall	1999	Seminar	200271	History and Theory	Landscape Architecture
210996	2000.5	The Antique and the Villa: Landscape/Architecture	Fall	2000	Seminar	200271	History and Theory	Landscape Architecture
206837	1998.5	Italian Villas and French Gardens, 1500-1700	Fall	1998	Lecture	200271	History and Theory	Landscape Architecture
176613	1995	The Baroque Villa in Italy	Spring	1995	Seminar	200271	History and Theory	Landscape Architecture
343771	1997.5	The Baroque Villa in Italy	Fall	1997	Seminar	200271	History and Theory	Landscape Architecture
38843	1995	History and Theories of Modern Gardens and Public Landscapes: 1800 to Present	Spring	1995	Lecture	200272	History and Theory	Landscape Architecture
42703	2003	History of Modern Gardens and Public Landscapes: 1800 to the present	Spring	2003	Lecture	200272	History and Theory	Landscape Architecture
90349	1997	History and Theories of Modern Gardens and Public Landscapes:  1800 to the Present	Spring	1997	Lecture	200272	History and Theory	Landscape Architecture
78679	2007	History of Modern Gardens and Public Landscapes: 1800 to the present	Spring	2007	Lecture	200272	History and Theory	Landscape Architecture
108420	2008	History of Landscape Architecture II	Spring	2008	Lecture	200272	History and Theory	Landscape Architecture
138263	1999	History of Modern Gardens	Spring	1999	Lecture	200272	History and Theory	Landscape Architecture
229381	2006	History of Modern Gardens and Public Landscapes: 1800 to the present	Spring	2006	Lecture	200272	History and Theory	Landscape Architecture
171888	1992	History of Modern Gardens and Public Landscapes	Spring	1992	Independent Study	200272	History and Theory	Landscape Architecture
174307	1996	History of Modern Gardens and Public Landscapes	Spring	1996	Lecture	200272	History and Theory	Landscape Architecture
177321	1998	History of Modern Gardens	Spring	1998	Lecture	200272	History and Theory	Landscape Architecture
244077	1994	History of Modern Gardens and Public Landscapes	Spring	1994	Independent Study	200272	History and Theory	Landscape Architecture
256728	2009	History of Modern Gardens and Public Landscapes: 1700 to the present	Spring	2009	Lecture	200272	History and Theory	Landscape Architecture
249586	2010	History of  Gardens and Public Landscapes, 1600 to 1900	Spring	2010	Lecture	200272	History and Theory	Landscape Architecture
274112	2002	History of Modern Gardens and Public Landscapes: 1800 to present	Spring	2002	Lecture	200272	History and Theory	Landscape Architecture
288900	1990.5	History of Modern Gardens and Public Landscapes	Fall	1990	Lecture	200272	History and Theory	Landscape Architecture
303154	2001	History of Modern Gardens and Public Landscapes: 1800 to present	Spring	2001	Lecture	200272	History and Theory	Landscape Architecture
288298	2005	History of Modern Gardens and Public Landscapes: 1800 to the present	Spring	2005	Lecture	200272	History and Theory	Landscape Architecture
331798	2004	History of Modern Gardens and Public Landscapes: 1800 to the present	Spring	2004	Lecture	200272	History and Theory	Landscape Architecture
340390	2000	History of Modern Gardens and Public Landscapes: 1800 to present	Spring	2000	Lecture	200272	History and Theory	Landscape Architecture
379358	1993	History of the Modern Landscape: 1750 to Present	Spring	1993	Lecture	200272	History and Theory	Landscape Architecture
232844	2015	Translating Architecture: Walter Gropius and the Legacy of the Bauhaus	Spring	2015	Seminar	200273	History and Theory	Architecture
91443	1998	Architecture, Gardens and Urbanism: 1500-1750	Spring	1998	Seminar	200274	History and Theory	Landscape Architecture
295363	1996	Andre Le Notre and the French Garden in Context	Spring	1996	Seminar	200274	History and Theory	Landscape Architecture
372656	1994	French Architecture, Gardens, and Urbanism (1500-1750)	Spring	1994	Seminar	200274	History and Theory	Landscape Architecture
91531	2007	Of Rocks, Trails and Televisions: The Democratic Monument in America	Spring	2007	Seminar	200275	History and Theory	Urban Planning and Design
192196	2006	Of Rocks, Trails and Televisions: The Democratic Monument in America	Spring	2006	Seminar	200275	History and Theory	Urban Planning and Design
43466	2013	Rome and St. Peters	Spring	2013	Lecture	200276	History and Theory	Architecture
107826	2007	Rome and St. Peter's	Spring	2007	Lecture	200276	History and Theory	Architecture
154726	2008	Rome and St. Peter's	Spring	2008	Lecture	200276	History and Theory	Architecture
181733	2012	Rome and St. Peters	Spring	2012	Lecture	200276	History and Theory	Architecture
306713	2010	Rome and St. Peter's	Spring	2010	Lecture	200276	History and Theory	Architecture
297330	2009	Rome and St. Peter's	Spring	2009	Lecture	200276	History and Theory	Architecture
363019	2011	Rome and St. Peter's	Spring	2011	Lecture	200276	History and Theory	Architecture
282380	1999	Prac. in Democracy: Post WWII US Arch. & Urb. & the Challenges of Radical and Pluralist Politics	Spring	1999	Lecture	200277	History and Theory	Architecture
55147	2003	Constructing Vision	Spring	2003	Lecture	200278	History and Theory	Urban Planning and Design
71274	2006.5	Constructing Vision	Fall	2006	Lecture	200278	History and Theory	Urban Planning and Design
85137	2000	Constructing Vision: A History and Theory of Perspective's Applications in Architecture	Spring	2000	Lecture	200278	History and Theory	Architecture
133292	1994	The Japanese House: Culture, Form and Interpretation	Spring	1994	Lecture	200278	History and Theory	Urban Planning and Design
213385	2001.5	Constructing Vision	Fall	2001	Lecture	200278	History and Theory	Architecture
202917	2011	Constructing Vision	Spring	2011	Lecture	200278	History and Theory	Urban Planning and Design
257727	2012.5	Constructing Vision	Fall	2012	Lecture	200278	History and Theory	Urban Planning and Design
319979	2004.5	Constructing Vision	Fall	2004	Lecture	200278	History and Theory	Urban Planning and Design
78922	2001	Green Modern: A History of Environmental Consciousness in Arch. from Patrick Geddes to the Present	Spring	2001	Lecture	200279	History and Theory	Architecture
196514	1993.5	Italian Baroque Architecture	Fall	1993	Independent Study	200279	History and Theory	Urban Planning and Design
299073	2004	Green Modern: A History of Environmental Consciousness in Arch. from Patrick Geddes to the Present	Spring	2004	Seminar	200279	History and Theory	Urban Planning and Design
346671	1999.5	Green Modern: A History of Environmental Consciousness in Arch. from Patrick Geddes to the Present	Fall	1999	Lecture	200279	History and Theory	Architecture
367345	1995	Architectural Culture of the French Enlightenment	Spring	1995	Lecture	200280	History and Theory	Architecture
126321	1998.5	Schinkel/Semper/Mies: Tradition and Innovation in German Classicism	Fall	1998	Lecture	200281	History and Theory	Architecture
103997	1998.5	Architecture Before and After the End of Time: The Year 1000	Fall	1998	Lecture	200282	History and Theory	Architecture
323911	1999.5	Architecture Before and After the End of Time: The Year 1000	Fall	1999	Lecture	200282	History and Theory	Architecture
40030	2000	Constantinople and Medieval Urbanism	Spring	2000	Lecture	200283	History and Theory	Architecture
292356	1999	Urban Transformations in the 19th Century and in Colonial North Africa	Spring	1999	Lecture	200283	History and Theory	Urban Planning and Design
63219	2015.5	Urbanization in the East Asian Region	Fall	2015	Lecture	200284	History and Theory	Urban Planning and Design
80499	1999.5	Urbanization in the Pacific Asian Region	Fall	1999	Lecture	200284	History and Theory	Urban Planning and Design
76962	2006.5	Urbanization in the East Asian Region	Fall	2006	Lecture	200284	History and Theory	Urban Planning and Design
161660	2008.5	Urbanization in the East Asian Region	Fall	2008	Lecture	200284	History and Theory	Urban Planning and Design
218619	2005.5	Urbanization in the East Asian Region	Fall	2005	Lecture	200284	History and Theory	Urban Planning and Design
205902	2009.5	Urbanization in the East Asian Region	Fall	2009	Lecture	200284	History and Theory	Urban Planning and Design
189689	2013.5	Urbanization in the East Asian Region	Fall	2013	Lecture	200284	History and Theory	Urban Planning and Design
251616	2007.5	Urbanization in the East Asian Region	Fall	2007	Lecture	200284	History and Theory	Urban Planning and Design
275156	2012.5	Urbanization in the East Asian Region	Fall	2012	Lecture	200284	History and Theory	Urban Planning and Design
247286	2010.5	Urbanization in the East Asian Region	Fall	2010	Lecture	200284	History and Theory	Urban Planning and Design
281185	2002	Urbanization in the Pacific Asian Region	Spring	2002	Lecture	200284	History and Theory	Urban Planning and Design
294193	2001	Urbanization in the Pacific Asian Region	Spring	2001	Lecture	200284	History and Theory	Urban Planning and Design
320104	2014.5	Urbanization in the East Asian Region	Fall	2014	Lecture	200284	History and Theory	Urban Planning and Design
320841	2017.5	Urbanization in the East Asian Region	Fall	2017	Lecture	200284	History and Theory	Urban Planning and Design
348639	2016.5	Urbanization in the East Asian Region	Fall	2016	Lecture	200284	History and Theory	Urban Planning and Design
147454	2000.5	The Paradigm of the Metropolis in the Twentieth Century	Fall	2000	Lecture	200285	History and Theory	Urban Planning and Design
227941	1999.5	The Paradigm of the Metropolis in the Twentieth Century	Fall	1999	Lecture	200285	History and Theory	Urban Planning and Design
140441	1999.5	Architectural Ornament and the Discourse of Modernism	Fall	1999	Lecture	200286	History and Theory	Architecture
263068	2000	Landscape of Imagination	Spring	2000	Lecture	200286	History and Theory	Landscape Architecture
275747	2000	Landscapes of Commodity	Spring	2000	Lecture	200287	History and Theory	Landscape Architecture
313582	2000.5	Cross-Cultural Encounters: Architecture, Modernity and Identity beyond the West	Fall	2000	Lecture	200288	History and Theory	Architecture
327476	2002	Cross-Cultural Encounters: Architecture, Modernity and Identity beyond the West	Spring	2002	Lecture	200288	History and Theory	Architecture
224163	2014	Geo Architecture: A History and Theory for an Emerging Aesthetic	Spring	2014	Lecture	200289	History and Theory	Urban Planning and Design
249808	2012.5	Geo-Architecture	Fall	2012	Seminar	200289	History and Theory	Urban Planning and Design
98724	2000.5	Historic Preservation: Its History, Programs, Cases, and Design	Fall	2000	Lecture	200290	History and Theory	Urban Planning and Design
167602	2003	The Shaping and Preservation of Urban Spaces	Spring	2003	Seminar	200291	History and Theory	Urban Planning and Design
175671	2004	The Shaping and Preservation of Urban Spaces	Spring	2004	Seminar	200291	History and Theory	Urban Planning and Design
39188	2005	Digital Culture, Space and Society	Spring	2005	Lecture	200292	History and Theory	Architecture
299967	2007	Digital Culture, Space and Society	Spring	2007	Lecture	200292	History and Theory	Architecture
390926	2006	Digital Culture, Space and Society	Spring	2006	Lecture	200292	History and Theory	Architecture
143686	2006.5	Landscape and/in the City: The Case of Switzerland	Fall	2006	Seminar	200293	History and Theory	Landscape Architecture
188562	2007	Sites of Conflict + Innovation: At the Center of the New Europe	Spring	2007	Lecture	200294	History and Theory	Architecture
220312	2001	Modern Architecture and the Big City as Form and Idea in Europe, 1890-1940	Spring	2001	Lecture	200295	History and Theory	Architecture
92001	2000.5	Practices in Democracy II	Fall	2000	Lecture	200296	History and Theory	Architecture
325035	2015.5	Reconceptualizing the Urban: Berlin as Laboratory	Fall	2015	Seminar	200297	History and Theory	Urban Planning and Design
271396	2003.5	Developing Worlds: Planning and Design in the Middle East and Latin America After WWII	Fall	2003	Lecture	200298	History and Theory	Urban Planning and Design
298891	2002	Practices in Democracy(3): Design and the Challenges for Dev. from the Marshall Plan to Micro Credit	Spring	2002	Lecture	200298	History and Theory	Architecture
353566	2006	Developing Worlds: Planning and Design in the Middle East and Latin America After WWII	Spring	2006	Lecture	200298	History and Theory	Urban Planning and Design
49755	2014	Modern Architecture and Urbanism in China	Spring	2014	Seminar	200299	History and Theory	Urban Planning and Design
64093	2016	Modern Architecture and Urbanism in China	Spring	2016	Seminar	200299	History and Theory	Urban Planning and Design
106293	2007	Modern Architecture and Urbanism in China	Spring	2007	Seminar	200299	History and Theory	Urban Planning and Design
163301	2012	Modern Architecture and Urbanism in China	Spring	2012	Seminar	200299	History and Theory	Urban Planning and Design
225753	2013	Modern Architecture and Urbanism in China	Spring	2013	Seminar	200299	History and Theory	Urban Planning and Design
232050	2010	Modern Architecture and Urbanism in China	Spring	2010	Seminar	200299	History and Theory	Urban Planning and Design
249460	2009	Modern Architecture and Urbanism in China	Spring	2009	Seminar	200299	History and Theory	Urban Planning and Design
286291	2011	Modern Architecture and Urbanism in China	Spring	2011	Seminar	200299	History and Theory	Urban Planning and Design
335543	2018	Modern Architecture and Urbanism in China	Spring	2018	Seminar	200299	History and Theory	Urban Planning and Design
338990	2004	Modern Architecture and Urbanism in China	Spring	2004	Lecture	200299	History and Theory	Urban Planning and Design
346061	2008	Modern Architecture and Urbanism in China	Spring	2008	Seminar	200299	History and Theory	Urban Planning and Design
363979	2006	Modern Architecture and Urbanism in China	Spring	2006	Seminar	200299	History and Theory	Urban Planning and Design
388820	2015	Modern Architecture and Urbanism in China	Spring	2015	Seminar	200299	History and Theory	Urban Planning and Design
396881	2019	Modern Architecture and Urbanism in China	Spring	2019	Seminar	200299	History and Theory	Urban Planning and Design
81081	2008.5	Race, Inequality, and Cities	Fall	2008	Lecture	200300	History and Theory	Urban Planning and Design
338326	2008.5	Visions of the Japanese House	Fall	2008	Lecture	200301	History and Theory	Architecture
243122	2009	The Bodied Environment: Performance & the Movement Experience	Spring	2009	Seminar	200302	History and Theory	Landscape Architecture
72138	2009	Rethinking Suburban History	Spring	2009	Seminar	200303	History and Theory	Urban Planning and Design
386357	2011	The History of Plants and Animals in Landscape Design: Antiquity to the Present	Spring	2011	Seminar	200304	History and Theory	Landscape Architecture
90913	2015	Michelangelo Architect: Precedents, Innovations, Influence	Spring	2015	Lecture	200305	History and Theory	Architecture
134694	2016.5	Michelangelo Architect: Precedents, Innovation, Influence	Fall	2016	Lecture	200305	History and Theory	Architecture
232446	2013	Michelangelo: Precedents, Innovations, Influence	Spring	2013	Lecture	200305	History and Theory	Architecture
